preco,condominio,iptu,bairro,cidade,estado,cep,metragem,quartos,banheiros,vagas,caracteristicas_imovel,caracteristicas_condominio
544000.0,0.0,0.0,Água Verde,Curitiba,PR,80610020,75,2,2,1,[],[]
435000.0,350.0,1000.0,Boa Vista,Curitiba,PR,82560435,64,2,2,1,"['Piscina', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
450000.0,0.0,0.0,Juvevê,Curitiba,PR,80040070,117,3,3,1,['Varanda'],[]
500000.0,700.0,0.0,Vila Izabel,Curitiba,PR,80240070,87,3,3,1,[],"['Segurança 24h', 'Salão de festas']"
215000.0,674.0,0.0,Bigorrilho,Curitiba,PR,80730000,45,1,1,0,['Churrasqueira'],['Segurança 24h']
650000.0,664.0,0.0,Centro,Curitiba,PR,80060000,139,3,2,2,[],[]
186900.0,280.0,0.0,Água Verde,Curitiba,PR,80620120,29,1,1,0,[],[]
6000733.0,1800.0,0.0,Água Verde,Curitiba,PR,80250120,257,3,4,4,"['Área de serviço', 'Piscina', 'Churrasqueira', 'Academia']","['Piscina', 'Academia', 'Salão de festas']"
652897.0,260.0,0.0,Tarumã,Curitiba,PR,82530200,67,2,2,1,"['Mobiliado', 'Churrasqueira']",[]
570000.0,890.0,817.0,Água Verde,Curitiba,PR,80620110,91,3,2,1,[],['Elevador']
898000.0,0.0,0.0,Campo Comprido,Curitiba,PR,81200240,108,3,1,2,['Piscina'],"['Piscina', 'Elevador']"
357675.0,350.0,48.0,Rebouças,Curitiba,PR,80230000,35,1,1,1,"['Ar condicionado', 'Churrasqueira', 'Academia']","['Segurança 24h', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
1669000.0,0.0,0.0,Cristo Rei,Curitiba,PR,80050470,182,3,3,3,"['Piscina', 'Churrasqueira']",['Piscina']
2000.0,650.0,0.0,Batel,Curitiba,PR,80240000,38,1,1,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
695000.0,850.0,0.0,Cabral,Curitiba,PR,80035040,101,3,3,2,"['Varanda', 'Mobiliado']","['Salão de festas', 'Elevador']"
310000.0,380.0,0.0,Cidade Industrial,Curitiba,PR,81280160,56,2,1,1,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
399000.0,536.0,0.0,Cristo Rei,Curitiba,PR,80050370,70,3,2,1,[],[]
870000.0,0.0,0.0,Mossunguê,Curitiba,PR,81200230,106,3,2,2,"['Varanda', 'Mobiliado', 'Churrasqueira', 'Área de serviço']",['Salão de festas']
550000.0,650.0,0.0,Bigorrilho,Curitiba,PR,80730030,103,3,3,1,[],[]
250000.0,380.0,60.0,Campo Comprido,Curitiba,PR,81220190,49,2,1,1,"['Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Armários na cozinha', 'Área de serviço']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
980000.0,700.0,1600.0,Bigorrilho,Curitiba,PR,80730320,83,3,2,2,"['Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Varanda', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
2800000.0,2000.0,982.0,Batel,Curitiba,PR,80420030,455,4,5,2,"['Ar condicionado', 'Piscina', 'Área de serviço']","['Piscina', 'Elevador']"
284999.0,360.0,570.0,Fazendinha,Curitiba,PR,81320420,62,3,2,1,"['Churrasqueira', 'Área de serviço']",[]
499000.0,0.0,0.0,Capão Raso,Curitiba,PR,81130020,58,2,2,1,"['Varanda', 'Piscina', 'Churrasqueira']","['Piscina', 'Elevador', 'Condomínio fechado']"
1120450.0,800.0,0.0,Hugo Lange,Curitiba,PR,80040350,133,3,3,2,"['Churrasqueira', 'Área de serviço']",[]
169800.0,0.0,0.0,Umbará,Curitiba,PR,81940295,49,2,1,1,"['Churrasqueira', 'Área de serviço']",[]
150000.0,220.0,130.0,Alto Boqueirão,Curitiba,PR,81770190,43,2,1,1,"['Mobiliado', 'Churrasqueira']","['Salão de festas', 'Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
360000.0,1460.0,72.0,Bigorrilho,Curitiba,PR,80730400,71,2,2,1,"['Churrasqueira', 'Área de serviço']",[]
1080000.0,1750.0,380.0,Campina do Siqueira,Curitiba,PR,80740060,180,3,5,2,"['Ar condicionado', 'Armários no quarto', 'Mobiliado', 'Área de serviço']",['Elevador']
579000.0,798.0,871.0,Centro Cívico,Curitiba,PR,80030070,133,4,3,1,"['Porteiro 24h', 'Churrasqueira', 'Área de serviço']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
195000.0,311.0,0.0,Portão,Curitiba,PR,80330200,42,2,1,1,[],"['Portão eletrônico', 'Salão de festas', 'Condomínio fechado']"
225000.0,338.0,48.0,Guaíra,Curitiba,PR,80630060,55,3,1,1,['Área de serviço'],[]
194900.0,420.0,100.0,Fanny,Curitiba,PR,81030270,52,2,1,1,['Porteiro 24h'],"['Portaria', 'Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
740000.0,600.0,1200.0,Portão,Curitiba,PR,80610240,85,3,2,2,[],['Elevador']
394000.0,540.0,61.0,Juvevê,Curitiba,PR,80030400,73,3,2,1,['Área de serviço'],['Elevador']
500000.0,400.0,0.0,Água Verde,Curitiba,PR,80240020,30,1,1,0,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Área de serviço', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
1175200.0,0.0,0.0,Água Verde,Curitiba,PR,80250120,90,2,3,3,"['Varanda', 'Piscina', 'Porteiro 24h', 'Academia']","['Portaria', 'Piscina', 'Academia', 'Salão de festas']"
330000.0,350.0,49.0,Água Verde,Curitiba,PR,80610090,58,2,1,1,[],[]
262600.0,400.0,0.0,Campo Comprido,Curitiba,PR,81220070,31,1,1,1,[],"['Salão de festas', 'Elevador']"
290000.0,455.0,733.0,Juvevê,Curitiba,PR,80040070,66,2,2,1,"['Área de serviço', 'Piscina', 'Churrasqueira', 'Academia']","['Piscina', 'Academia', 'Segurança 24h']"
250000.0,350.0,53.0,Novo Mundo,Curitiba,PR,81050230,68,2,1,1,['Área de serviço'],[]
1598000.0,700.0,1.0,Portão,Curitiba,PR,80320200,155,4,5,2,"['Ar condicionado', 'Churrasqueira', 'Porteiro 24h', 'Varanda', 'Armários no quarto', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
636000.0,0.0,0.0,Boa Vista,Curitiba,PR,82540120,94,2,2,2,"['Ar condicionado', 'Armários no quarto']",['Permitido animais']
229000.0,440.0,60.0,Portão,Curitiba,PR,80330340,60,3,1,1,"['Varanda', 'Ar condicionado', 'Churrasqueira', 'Área de serviço']",[]
609900.0,502.0,87.0,Cabral,Curitiba,PR,80035250,74,3,2,2,"['Varanda', 'Ar condicionado', 'Churrasqueira']",['Elevador']
660000.0,927.0,2164.0,Cabral,Curitiba,PR,80035040,102,3,3,1,"['Armários no quarto', 'Churrasqueira', 'Área de serviço']",['Salão de festas']
570000.0,658.0,952.0,Bacacheri,Curitiba,PR,82510020,88,3,2,1,"['Piscina', 'Academia', 'Área de serviço']","['Piscina', 'Academia', 'Salão de festas']"
841833.0,0.0,0.0,Cristo Rei,Curitiba,PR,80050152,155,3,3,1,"['Varanda', 'Ar condicionado', 'Churrasqueira', 'Academia']","['Academia', 'Elevador', 'Segurança 24h']"
295000.0,400.0,0.0,Vila Izabel,Curitiba,PR,80320260,78,3,2,1,[],['Salão de festas']
770000.0,635.0,0.0,Vila Izabel,Curitiba,PR,80320030,99,3,3,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina']","['Piscina', 'Elevador']"
370000.0,410.0,66.0,Portão,Curitiba,PR,80330340,74,3,2,1,['Varanda'],"['Salão de festas', 'Permitido animais']"
2200000.0,1987.0,1216.0,Vila Izabel,Curitiba,PR,80320000,365,4,5,3,"['Varanda', 'Área de serviço']",['Elevador']
580000.0,610.0,0.0,Cabral,Curitiba,PR,80035120,70,2,2,1,['Varanda'],['Elevador']
478000.0,750.0,0.0,São Francisco,Curitiba,PR,80510220,120,3,3,1,['Ar condicionado'],"['Salão de festas', 'Elevador', 'Permitido animais']"
245000.0,320.0,49.0,Santa Quitéria,Curitiba,PR,80330180,67,3,2,1,['Varanda'],"['Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
435000.0,770.0,120.0,Vila Izabel,Curitiba,PR,80240070,72,2,2,1,[],[]
1680000.0,1360.0,1941.0,Juvevê,Curitiba,PR,80040280,129,3,4,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Armários no quarto', 'Academia']","['Salão de festas', 'Academia', 'Elevador', 'Segurança 24h']"
470000.0,600.0,68.0,Cristo Rei,Curitiba,PR,80050240,82,3,3,1,"['Mobiliado', 'Churrasqueira']",['Elevador']
415000.0,350.0,500.0,Novo Mundo,Curitiba,PR,81050050,66,3,2,1,"['Varanda', 'Churrasqueira']",[]
471000.0,0.0,0.0,Portão,Curitiba,PR,80610150,73,3,2,1,[],[]
269000.0,0.0,0.0,Uberaba,Curitiba,PR,81580010,61,2,2,1,"['Churrasqueira', 'Área de serviço']",[]
210000.0,273.0,160.0,Pinheirinho,Curitiba,PR,81690410,48,2,2,1,"['Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Segurança 24h', 'Salão de festas', 'Permitido animais', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
2499000.0,1545.0,67.0,Ahú,Curitiba,PR,80540180,168,3,5,3,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Segurança 24h', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
690000.0,867.0,96.0,Mossunguê,Curitiba,PR,81210000,96,3,2,1,"['Piscina', 'Área de serviço']",['Piscina']
119000.0,342.0,137.0,Campo Comprido,Curitiba,PR,81220370,40,2,1,1,"['Área de serviço', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
380000.0,190.0,0.0,Batel,Curitiba,PR,80730200,100,3,2,1,['Armários no quarto'],"['Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
223000.0,0.0,0.0,Portão,Curitiba,PR,80610220,28,1,1,0,[],[]
2490868.0,0.0,0.0,Água Verde,Curitiba,PR,80240190,188,3,5,4,[],[]
840000.0,0.0,0.0,Mercês,Curitiba,PR,80710010,115,3,3,2,"['Varanda', 'Churrasqueira', 'Academia']","['Portão eletrônico', 'Academia', 'Salão de festas']"
480000.0,450.0,862.0,Guabirotuba,Curitiba,PR,81510380,67,2,2,2,"['Varanda', 'Armários no quarto', 'Churrasqueira', 'Armários na cozinha']","['Permitido animais', 'Portão eletrônico', 'Elevador', 'Condomínio fechado']"
1700000.0,1054.0,3218.0,Centro,Curitiba,PR,80420200,121,3,3,2,"['Ar condicionado', 'Armários no quarto', 'Academia', 'Área de serviço']","['Salão de festas', 'Academia', 'Elevador']"
412500.0,400.0,560.0,Jardim Botânico,Curitiba,PR,80210300,48,2,1,1,"['Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda', 'Armários no quarto']","['Permitido animais', 'Portão eletrônico', 'Elevador', 'Condomínio fechado']"
870000.0,750.0,2400.0,Juvevê,Curitiba,PR,80030280,105,3,3,2,"['Ar condicionado', 'Churrasqueira', 'Armários na cozinha', 'Varanda', 'Armários no quarto', 'Academia']","['Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
420000.0,425.0,43.0,Bacacheri,Curitiba,PR,82520800,79,3,2,1,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Porteiro 24h', 'Área de serviço', 'Armários na cozinha', 'Armários no quarto', 'Piscina', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
489000.0,910.0,0.0,Água Verde,Curitiba,PR,80240170,131,3,2,1,"['Varanda', 'Área de serviço']",['Elevador']
1390000.0,915.0,200.0,Hugo Lange,Curitiba,PR,80040252,124,3,4,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda', 'Piscina']","['Piscina', 'Elevador']"
890000.0,850.0,190.0,Cabral,Curitiba,PR,80540400,112,3,3,1,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Varanda', 'Armários no quarto', 'Academia']","['Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
350000.0,500.0,0.0,Rebouças,Curitiba,PR,80230000,34,1,1,0,"['Área de serviço', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Salão de festas', 'Portaria', 'Academia', 'Elevador']"
490010.0,442.0,980.0,Bigorrilho,Curitiba,PR,80730030,95,3,3,2,"['Ar condicionado', 'Armários no quarto', 'Armários na cozinha', 'Área de serviço']","['Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
240000.0,5337.0,0.0,Centro,Curitiba,PR,80420010,70,3,2,1,[],[]
898940.0,700.0,0.0,Mossunguê,Curitiba,PR,81200170,98,3,2,2,"['Piscina', 'Churrasqueira', 'Área de serviço']","['Salão de festas', 'Piscina', 'Elevador']"
559000.0,430.0,70.0,Santo Inácio,Curitiba,PR,82010340,98,2,2,1,"['Piscina', 'Churrasqueira', 'Área de serviço']","['Piscina', 'Elevador']"
700000.0,410.0,1181.0,Bacacheri,Curitiba,PR,82510180,77,2,2,1,"['Piscina', 'Churrasqueira', 'Armários na cozinha']","['Piscina', 'Salão de festas']"
200000.0,299.0,0.0,Santa Cândida,Curitiba,PR,82720000,53,3,1,1,[],[]
200078.0,0.0,0.0,Atuba,Curitiba,PR,82860380,45,2,1,1,"['Churrasqueira', 'Área de serviço']",[]
485000.0,316.0,80.0,Bacacheri,Curitiba,PR,82510280,74,3,2,1,['Churrasqueira'],[]
950000.0,1400.0,0.0,Água Verde,Curitiba,PR,80240060,150,3,3,2,[],[]
680000.0,600.0,1.0,Cabral,Curitiba,PR,80035120,85,3,2,2,"['Varanda', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
370000.0,550.0,0.0,Cristo Rei,Curitiba,PR,80050240,85,3,2,1,['Porteiro 24h'],"['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
375510.0,0.0,0.0,Cidade Industrial,Curitiba,PR,81350000,61,3,2,1,['Academia'],['Academia']
2400000.0,2093.0,0.0,Batel,Curitiba,PR,80240010,302,4,5,3,[],['Segurança 24h']
450000.0,400.0,0.0,Água Verde,Curitiba,PR,80240280,140,3,2,1,"['Varanda', 'Área de serviço']",[]
540000.0,0.0,0.0,Bigorrilho,Curitiba,PR,80730390,102,3,3,2,[],"['Salão de festas', 'Elevador']"
1830000.0,0.0,0.0,Água Verde,Curitiba,PR,80620120,145,3,4,3,"['Porteiro 24h', 'Academia']","['Portaria', 'Portão eletrônico', 'Academia']"
315000.0,620.0,0.0,Água Verde,Curitiba,PR,80620150,55,2,1,1,"['Porteiro 24h', 'Churrasqueira', 'Área de serviço']","['Portaria', 'Salão de festas', 'Permitido animais', 'Condomínio fechado', 'Portão eletrônico']"
950000.0,827.0,109.0,Bigorrilho,Curitiba,PR,80730360,89,2,2,2,['Piscina'],"['Piscina', 'Segurança 24h']"
1022000.0,950.0,0.0,Mossunguê,Curitiba,PR,81200100,131,3,4,2,"['Varanda', 'Piscina', 'Churrasqueira', 'Área de serviço']","['Piscina', 'Segurança 24h', 'Elevador', 'Condomínio fechado']"
420001.0,730.0,0.0,Uberaba,Curitiba,PR,81560280,74,3,2,1,"['Piscina', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
279900.0,337.0,520.0,Jardim Botânico,Curitiba,PR,80210300,64,2,1,1,['Área de serviço'],[]
535000.0,0.0,0.0,Novo Mundo,Curitiba,PR,81020040,83,3,2,1,[],[]
599000.0,0.0,0.0,Boqueirão,Curitiba,PR,81750350,163,4,3,2,"['Mobiliado', 'Armários na cozinha', 'Varanda', 'Área de serviço', 'Armários no quarto']","['Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
890000.0,730.0,1500.0,Vila Izabel,Curitiba,PR,80320030,99,3,3,2,[],[]
492000.0,370.0,743.0,Portão,Curitiba,PR,80610334,88,3,2,1,['Mobiliado'],"['Permitido animais', 'Portão eletrônico', 'Salão de festas', 'Condomínio fechado']"
230000.0,214.0,0.0,Portão,Curitiba,PR,80610310,34,1,1,0,[],[]
1199900.0,552.0,0.0,Água Verde,Curitiba,PR,80620210,107,3,3,2,"['Varanda', 'Piscina', 'Churrasqueira', 'Academia']","['Salão de festas', 'Elevador', 'Permitido animais', 'Piscina', 'Academia']"
479900.0,720.0,0.0,Centro Cívico,Curitiba,PR,80530060,136,3,3,1,['Área de serviço'],[]
289000.0,380.0,450.0,Bacacheri,Curitiba,PR,82515000,71,3,1,1,[],"['Portão eletrônico', 'Salão de festas', 'Condomínio fechado']"
575000.0,0.0,0.0,Água Verde,Curitiba,PR,80620130,85,3,2,1,[],[]
799000.0,450.0,1236.0,Bacacheri,Curitiba,PR,82520760,121,3,2,2,"['Porteiro 24h', 'Armários na cozinha', 'Área de serviço']","['Portaria', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
420000.0,0.0,0.0,Bacacheri,Curitiba,PR,82510400,63,2,2,0,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
1200000.0,1500.0,2522.0,Bacacheri,Curitiba,PR,82510020,146,2,4,2,"['Varanda', 'Churrasqueira', 'Área de serviço']",['Elevador']
1500000.0,1891.0,3600.0,Batel,Curitiba,PR,80240000,226,4,4,2,"['Porteiro 24h', 'Churrasqueira']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico']"
1637445.0,0.0,0.0,Ahú,Curitiba,PR,80030285,171,3,5,3,['Academia'],"['Academia', 'Segurança 24h']"
174999.0,420.0,0.0,Capão Raso,Curitiba,PR,81130220,48,2,2,1,['Área de serviço'],['Elevador']
175000.0,330.0,350.0,Tingui,Curitiba,PR,82620220,52,3,1,1,[],['Portão eletrônico']
180000.0,200.0,430.0,Boa Vista,Curitiba,PR,82540010,29,1,1,0,"['Academia', 'Área de serviço']","['Salão de festas', 'Portão eletrônico', 'Academia', 'Elevador']"
617500.0,350.0,0.0,Cristo Rei,Curitiba,PR,80050205,82,3,2,2,"['Varanda', 'Churrasqueira']",[]
595000.0,630.0,600.0,Vila Izabel,Curitiba,PR,80320050,80,2,1,1,"['Varanda', 'Churrasqueira', 'Área de serviço']","['Segurança 24h', 'Elevador']"
298000.0,350.0,66.0,Portão,Curitiba,PR,81070150,46,2,1,1,"['Varanda', 'Área de serviço']",[]
405000.0,400.0,0.0,Bigorrilho,Curitiba,PR,80730290,62,2,2,1,[],[]
312676.0,0.0,0.0,Uberaba,Curitiba,PR,81560280,73,3,2,1,"['Piscina', 'Churrasqueira', 'Academia']","['Salão de festas', 'Piscina', 'Academia', 'Elevador']"
650000.0,634.0,221.0,Mossunguê,Curitiba,PR,81210000,88,3,2,2,"['Varanda', 'Área de serviço']","['Elevador', 'Condomínio fechado']"
695000.0,650.0,0.0,Portão,Curitiba,PR,80610260,90,3,2,1,[],['Segurança 24h']
2970000.0,0.0,0.0,Campo Comprido,Curitiba,PR,81200240,255,4,6,4,['Piscina'],['Piscina']
795000.0,544.0,0.0,Cascatinha,Curitiba,PR,82015080,95,2,2,1,"['Ar condicionado', 'Mobiliado', 'Churrasqueira', 'Área de serviço']",['Elevador']
1800000.0,0.0,0.0,Centro,Curitiba,PR,80250020,138,3,4,2,"['Varanda', 'Ar condicionado', 'Piscina', 'Área de serviço']","['Piscina', 'Elevador']"
356000.0,327.0,727.0,Água Verde,Curitiba,PR,80620130,59,2,2,1,"['Armários no quarto', 'Mobiliado']",['Elevador']
249900.0,320.0,0.0,Xaxim,Curitiba,PR,81830270,54,2,2,1,"['Academia', 'Área de serviço']","['Academia', 'Salão de festas']"
550000.0,0.0,0.0,Tarumã,Curitiba,PR,82590300,148,3,3,1,['Área de serviço'],[]
1300.0,425.0,41.0,Prado Velho,Curitiba,PR,80215202,28,1,1,0,"['Mobiliado', 'Churrasqueira', 'Área de serviço']",['Elevador']
850000.0,550.0,1566.0,Juvevê,Curitiba,PR,80040130,95,3,2,2,"['Varanda', 'Ar condicionado', 'Churrasqueira']",['Salão de festas']
850000.0,0.0,0.0,Centro,Curitiba,PR,80060205,72,1,1,1,"['Piscina', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Salão de festas', 'Condomínio fechado', 'Piscina', 'Portão eletrônico', 'Academia']"
1058000.0,350.0,1.0,Centro,Curitiba,PR,80250220,96,3,3,2,"['Piscina', 'Porteiro 24h', 'Churrasqueira', 'Academia']","['Portaria', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Piscina', 'Portão eletrônico', 'Academia']"
749000.0,700.0,1317.0,Centro,Curitiba,PR,80010100,69,2,2,2,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Armários no quarto', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
390000.0,636.0,416.0,Cabral,Curitiba,PR,80035030,68,1,2,1,"['Armários no quarto', 'Churrasqueira', 'Academia']","['Salão de festas', 'Academia', 'Elevador']"
1519000.0,0.0,0.0,Juvevê,Curitiba,PR,80540010,132,3,4,2,"['Ar condicionado', 'Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina']","['Piscina', 'Elevador']"
340000.0,460.0,527.0,Água Verde,Curitiba,PR,80610100,62,3,1,1,[],[]
3170000.0,1200.0,1.0,Mossunguê,Curitiba,PR,81210000,276,3,5,3,"['Churrasqueira', 'Porteiro 24h', 'Área de serviço', 'Varanda', 'Armários no quarto', 'Academia']","['Portaria', 'Segurança 24h', 'Salão de festas', 'Permitido animais', 'Elevador', 'Condomínio fechado', 'Portão eletrônico', 'Academia']"
2196000.0,0.0,0.0,Água Verde,Curitiba,PR,80240130,152,3,5,3,[],[]
630000.0,600.0,1060.0,Água Verde,Curitiba,PR,80240050,72,2,2,1,"['Ar condicionado', 'Churrasqueira', 'Mobiliado', 'Área de serviço', 'Varanda', 'Academia']","['Academia', 'Elevador', 'Segurança 24h']"
569000.0,412.0,95.0,Portão,Curitiba,PR,80330000,75,3,2,1,"['Churrasqueira', 'Área de serviço', 'Varanda', 'Piscina', 'Academia']","['Segurança 24h', 'Elevador', 'Condomínio fechado', 'Piscina', 'Academia']"
290000.0,265.0,0.0,Portão,Curitiba,PR,81070190,56,3,2,1,"['Churrasqueira', 'Área de serviço']",[]
492000.0,370.0,743.0,Água Verde,Curitiba,PR,80620030,88,3,2,1,['Mobiliado'],"['Portão eletrônico', 'Salão de festas', 'Permitido animais']"
679000.0,790.0,2350.0,Alto da Glória,Curitiba,PR,80030230,149,4,4,2,['Academia'],"['Salão de festas', 'Academia', 'Elevador', 'Condomínio fechado']"
550000.0,830.0,0.0,Água Verde,Curitiba,PR,80620150,116,4,3,1,[],[]
365000.0,0.0,492.0,Cidade Industrial,Curitiba,PR,81280430,52,2,1,1,"['Churrasqueira', 'Área de serviço']",['Condomínio fechado']
2590000.0,0.0,0.0,Água Verde,Curitiba,PR,80240090,309,5,5,3,"['Varanda', 'Área de serviço', 'Churrasqueira', 'Academia']","['Salão de festas', 'Elevador', 'Permitido animais', 'Portão eletrônico', 'Academia']"
215000.0,260.0,11.0,Bairro Alto,Curitiba,PR,82840270,45,2,1,0,[],"['Portão eletrônico', 'Permitido animais', 'Condomínio fechado']"
288000.0,800.0,75.0,Centro,Curitiba,PR,80420010,66,2,2,0,['Área de serviço'],['Elevador']
